server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:25:50,22:26:20,43.36,61.24,
server_1,22:26:00,22:26:30,52.85,40.62,
server_1,22:26:10,22:26:40,68.21,51.13,
server_1,22:26:20,22:26:50,70.3,39.51,
server_1,22:26:30,22:27:00,64.45,53.72,
server_1,22:26:40,22:27:10,62.33,54.69,
server_1,22:26:50,22:27:20,49.66,60.41,
server_1,22:27:00,22:27:30,52.28,59.44,
server_1,22:27:10,22:27:40,51.56,47.37,
server_1,22:27:20,22:27:50,56.76,48.02,
server_1,22:27:30,22:28:00,66.98,51.99,
server_1,22:27:40,22:28:10,59.15,59.0,
server_1,22:27:50,22:28:20,64.16,50.01,
server_1,22:28:00,22:28:30,62.49,42.45,
server_1,22:28:10,22:28:40,57.66,45.16,
server_1,22:28:20,22:28:50,44.35,48.21,
server_1,22:28:30,22:29:00,43.43,56.03,
server_1,22:28:40,22:29:10,60.91,58.55,
server_1,22:28:50,22:29:20,61.16,72.47,
server_1,22:29:00,22:29:30,49.77,60.67,
server_1,22:29:10,22:29:40,38.32,56.66,
server_1,22:29:20,22:29:50,36.87,55.6,
server_1,22:29:30,22:30:00,45.2,59.15,
server_1,22:29:40,22:30:10,47.37,50.89,
server_1,22:29:50,22:30:20,57.8,48.66,
server_1,22:30:00,22:30:30,62.95,48.0,
server_1,22:30:10,22:30:40,58.55,54.19,
server_1,22:30:20,22:30:50,51.17,44.16,
server_1,22:30:30,22:31:00,49.0,40.17,
server_1,22:30:40,22:31:10,65.79,52.88,
server_1,22:30:50,22:31:20,71.33,53.74,
server_1,22:31:00,22:31:30,73.34,52.28,
server_1,22:31:10,22:31:40,62.83,35.66,
server_1,22:31:20,22:31:50,58.85,37.07,
server_1,22:31:30,22:32:00,46.38,52.58,
server_1,22:31:40,22:32:10,54.31,59.85,
server_1,22:31:50,22:32:20,54.37,60.22,
server_1,22:32:00,22:32:30,58.93,54.91,
server_1,22:32:10,22:32:40,53.6,55.67,
server_1,22:32:20,22:32:50,57.33,56.42,
server_1,22:32:30,22:33:00,55.91,57.02,
server_1,22:32:40,22:33:10,50.55,52.37,
server_1,22:32:50,22:33:20,50.73,53.26,
server_1,22:33:00,22:33:30,43.48,52.28,
server_1,22:33:10,22:33:40,54.53,47.21,
server_1,22:33:20,22:33:50,41.79,47.43,
server_1,22:33:30,22:34:00,53.43,47.23,
server_1,22:33:40,22:34:10,40.95,58.65,
server_1,22:33:50,22:34:20,49.84,55.87,
server_1,22:34:00,22:34:30,48.61,46.98,
server_1,22:34:10,22:34:40,60.16,38.89,
server_1,22:34:20,22:34:50,55.39,34.14,
server_1,22:34:30,22:35:00,58.37,37.81,
server_1,22:34:40,22:35:10,45.52,35.2,
server_1,22:34:50,22:35:20,45.86,48.1,
server_1,22:35:00,22:35:30,39.19,52.73,
server_1,22:35:10,22:35:40,41.63,57.2,
server_1,22:35:20,22:35:50,48.47,56.29,
server_1,22:35:30,22:36:00,46.09,53.06,
server_1,22:35:40,22:36:10,45.69,51.09,
server_1,22:35:50,22:36:20,58.01,59.04,
server_1,22:36:00,22:36:30,66.93,67.76,
server_1,22:36:10,22:36:40,81.06,71.38,
server_1,22:36:20,22:36:50,72.02,51.03,
server_1,22:36:30,22:37:00,68.1,46.59,
server_1,22:36:40,22:37:10,64.2,50.09,
server_1,22:36:50,22:37:20,74.95,45.46,
server_1,22:37:00,22:37:30,72.11,45.45,
server_1,22:37:10,22:37:40,69.05,30.29,
server_1,22:37:20,22:37:50,59.34,46.8,
server_1,22:37:30,22:38:00,61.17,45.6,
server_1,22:37:40,22:38:10,63.23,64.72,
server_1,22:37:50,22:38:20,60.17,61.59,
server_1,22:38:00,22:38:30,50.99,69.23,
server_1,22:38:10,22:38:40,38.66,57.91,
server_1,22:38:20,22:38:50,29.77,63.23,
server_1,22:38:30,22:39:00,41.18,43.54,
server_1,22:38:40,22:39:10,46.17,48.07,
server_1,22:38:50,22:39:20,58.43,38.77,
server_1,22:39:00,22:39:30,57.55,53.48,
server_1,22:39:10,22:39:40,57.16,49.4,
server_1,22:39:20,22:39:50,52.16,52.21,
server_1,22:39:30,22:40:00,42.14,43.94,
server_1,22:39:40,22:40:10,41.08,42.78,
server_1,22:39:50,22:40:20,37.3,44.84,
server_1,22:40:00,22:40:30,40.57,46.83,
server_1,22:40:10,22:40:40,37.36,57.92,
server_1,22:40:20,22:40:50,45.26,54.7,
server_1,22:40:30,22:41:00,47.71,56.92,
server_1,22:40:40,22:41:10,54.12,51.09,
server_1,22:40:50,22:41:20,53.28,54.93,
server_1,22:41:00,22:41:30,56.14,60.27,
server_1,22:41:10,22:41:40,57.62,60.12,
server_1,22:41:20,22:41:50,49.03,54.02,
server_1,22:41:30,22:42:00,48.38,64.27,
server_1,22:41:40,22:42:10,33.01,62.42,
server_1,22:41:50,22:42:20,44.29,71.85,
server_1,22:42:00,22:42:30,51.07,51.96,
server_1,22:42:10,22:42:40,75.66,64.72,
server_1,22:42:20,22:42:50,76.19,67.71,
server_1,22:42:30,22:43:00,62.79,67.52,
server_1,22:42:40,22:43:10,41.43,57.39,
server_1,22:42:50,22:43:20,50.16,46.64,
server_1,22:43:00,22:43:30,60.72,57.34,
server_1,22:43:10,22:43:40,65.49,50.65,
server_1,22:43:20,22:43:50,46.27,46.09,
server_1,22:43:30,22:44:00,31.45,45.85,
server_1,22:43:40,22:44:10,33.23,49.34,
server_1,22:43:50,22:44:20,40.81,59.06,
server_1,22:44:00,22:44:30,45.29,60.93,
server_1,22:44:10,22:44:40,48.76,55.02,
server_1,22:44:20,22:44:50,44.07,64.11,
server_1,22:44:30,22:45:00,43.88,51.7,
server_1,22:44:40,22:45:10,38.75,53.11,
server_1,22:44:50,22:45:20,35.79,32.11,
server_1,22:45:00,22:45:30,51.99,37.88,
server_1,22:45:10,22:45:40,59.96,47.41,
server_1,22:45:20,22:45:50,57.4,47.33,
server_1,22:45:30,22:46:00,44.04,47.7,
server_1,22:45:40,22:46:10,39.3,38.97,
server_1,22:45:50,22:46:20,42.02,49.63,
server_1,22:46:00,22:46:30,46.62,47.64,
server_1,22:46:10,22:46:40,45.96,54.5,
server_1,22:46:20,22:46:50,48.64,59.16,
server_1,22:46:30,22:47:00,51.79,55.31,
server_1,22:46:40,22:47:10,63.21,48.2,
server_1,22:46:50,22:47:20,59.71,47.0,
server_1,22:47:00,22:47:30,59.64,46.23,
server_1,22:47:10,22:47:40,58.04,43.9,
server_1,22:47:20,22:47:50,59.81,34.61,
server_1,22:47:30,22:48:00,50.0,48.88,
server_1,22:47:40,22:48:10,41.94,47.51,
server_1,22:47:50,22:48:20,47.02,42.63,
server_1,22:48:00,22:48:30,54.46,46.55,
server_1,22:48:10,22:48:40,53.97,55.01,
server_1,22:48:20,22:48:50,56.06,59.01,
server_1,22:48:30,22:49:00,58.69,43.7,
server_1,22:48:40,22:49:10,51.22,40.03,
server_1,22:48:50,22:49:20,49.36,37.55,
server_1,22:49:00,22:49:30,38.48,49.58,
server_1,22:49:10,22:49:40,47.95,54.26,
server_1,22:49:20,22:49:50,44.4,66.75,
server_1,22:49:30,22:50:00,55.68,50.7,
server_1,22:49:40,22:50:10,61.4,58.5,
server_1,22:49:50,22:50:20,68.95,57.24,
server_1,22:50:00,22:50:30,62.77,63.13,
server_1,22:50:10,22:50:40,53.26,51.83,
server_1,22:50:20,22:50:50,39.31,41.49,
server_1,22:50:30,22:51:00,31.86,43.32,
server_1,22:50:40,22:51:10,35.01,42.05,
server_1,22:50:50,22:51:20,48.29,43.68,
server_1,22:51:00,22:51:30,53.34,43.85,
server_1,22:51:10,22:51:40,55.88,38.99,
server_1,22:51:20,22:51:50,44.48,41.79,
server_1,22:51:30,22:52:00,43.57,36.36,
server_1,22:51:40,22:52:10,40.9,35.06,
server_1,22:51:50,22:52:20,58.74,39.72,
server_1,22:52:00,22:52:30,72.93,53.53,
server_1,22:52:10,22:52:40,77.65,64.55,
server_1,22:52:20,22:52:50,63.53,73.28,
server_1,22:52:30,22:53:00,62.02,72.51,
server_1,22:52:40,22:53:10,58.12,79.86,
server_1,22:52:50,22:53:20,72.5,72.56,
server_10,20:53:00,20:53:30,58.65,73.62,
server_10,20:53:10,20:53:40,49.97,71.66,
server_10,20:53:20,20:53:50,43.31,61.81,
server_10,20:53:30,20:54:00,45.89,49.55,
server_10,20:53:40,20:54:10,56.27,61.19,
server_10,20:53:50,20:54:20,59.86,68.18,
server_10,20:54:00,20:54:30,63.98,64.12,
server_10,20:54:10,20:54:40,65.69,50.02,
server_10,20:54:20,20:54:50,56.08,37.18,
server_10,20:54:30,20:55:00,57.21,44.84,
server_10,20:54:40,20:55:10,56.98,39.27,
server_10,20:54:50,20:55:20,62.56,44.84,
server_10,20:55:00,20:55:30,59.31,44.12,
server_10,20:55:10,20:55:40,55.58,54.14,
server_10,20:55:20,20:55:50,63.79,61.08,
server_10,20:55:30,20:56:00,67.94,50.77,
server_10,20:55:40,20:56:10,56.84,52.28,
server_10,20:55:50,20:56:20,46.59,50.84,
server_10,20:56:00,20:56:30,43.27,61.51,
server_10,20:56:10,20:56:40,54.2,65.44,
server_10,20:56:20,20:56:50,62.27,63.06,
server_10,20:56:30,20:57:00,59.86,63.69,
server_10,20:56:40,20:57:10,52.32,54.22,
server_10,20:56:50,20:57:20,44.47,49.26,
server_10,20:57:00,20:57:30,39.23,54.52,
server_10,20:57:10,20:57:40,51.34,65.38,
server_10,20:57:20,20:57:50,49.44,67.41,
server_10,20:57:30,20:58:00,57.96,63.84,
server_10,20:57:40,20:58:10,43.29,48.23,
server_10,20:57:50,20:58:20,51.68,47.52,
server_10,20:58:00,20:58:30,48.27,44.95,
server_10,20:58:10,20:58:40,57.31,65.48,
server_10,20:58:20,20:58:50,63.55,66.52,
server_10,20:58:30,20:59:00,72.24,73.62,
server_10,20:58:40,20:59:10,69.77,65.77,
server_10,20:58:50,20:59:20,59.1,65.95,
server_10,20:59:00,20:59:30,57.5,49.87,
server_10,20:59:10,20:59:40,45.21,46.14,
server_10,20:59:20,20:59:50,31.37,55.92,
server_10,20:59:30,21:00:00,24.58,69.92,
server_10,20:59:40,21:00:10,41.71,62.76,
server_10,20:59:50,21:00:20,64.11,45.63,
server_10,21:00:00,21:00:30,78.89,48.99,
server_10,21:00:10,21:00:40,82.52,46.83,
server_10,21:00:20,21:00:50,75.48,47.14,
server_10,21:00:30,21:01:00,68.04,31.07,
server_10,21:00:40,21:01:10,61.59,37.65,
server_10,21:00:50,21:01:20,49.52,48.29,
server_10,21:01:00,21:01:30,44.22,67.65,
server_10,21:01:10,21:01:40,41.81,73.15,
server_10,21:01:20,21:01:50,56.21,72.75,
server_10,21:01:30,21:02:00,58.12,61.1,
server_10,21:01:40,21:02:10,52.24,49.22,
server_10,21:01:50,21:02:20,54.89,47.19,
server_10,21:02:00,21:02:30,61.99,41.73,
server_10,21:02:10,21:02:40,63.06,40.94,
server_10,21:02:20,21:02:50,55.88,39.83,
server_10,21:02:30,21:03:00,52.51,45.24,
server_10,21:02:40,21:03:10,57.53,48.8,
server_10,21:02:50,21:03:20,51.52,41.21,
server_10,21:03:00,21:03:30,50.33,39.41,
server_10,21:03:10,21:03:40,47.35,36.3,
server_10,21:03:20,21:03:50,58.79,44.82,
server_10,21:03:30,21:04:00,53.25,54.01,
server_10,21:03:40,21:04:10,51.84,69.4,
server_10,21:03:50,21:04:20,39.67,70.7,
server_10,21:04:00,21:04:30,39.12,62.37,
server_10,21:04:10,21:04:40,41.3,51.51,
server_10,21:04:20,21:04:50,44.53,42.37,
server_10,21:04:30,21:05:00,46.35,48.51,
server_10,21:04:40,21:05:10,49.54,53.12,
server_10,21:04:50,21:05:20,41.23,64.13,
server_10,21:05:00,21:05:30,38.14,60.67,
server_10,21:05:10,21:05:40,43.62,53.6,
server_10,21:05:20,21:05:50,55.72,53.83,
server_10,21:05:30,21:06:00,70.14,59.4,
server_10,21:05:40,21:06:10,65.32,52.1,
server_10,21:05:50,21:06:20,71.25,37.79,
server_10,21:06:00,21:06:30,71.05,38.95,
server_10,21:06:10,21:06:40,70.54,38.94,
server_10,21:06:20,21:06:50,60.84,43.65,
server_10,21:06:30,21:07:00,43.18,25.87,
server_10,21:06:40,21:07:10,48.49,31.71,
server_10,21:06:50,21:07:20,48.02,33.32,
server_10,21:07:00,21:07:30,47.1,44.87,
server_10,21:07:10,21:07:40,37.97,52.54,
server_10,21:07:20,21:07:50,47.32,44.18,
server_10,21:07:30,21:08:00,49.84,55.14,
server_10,21:07:40,21:08:10,48.08,47.1,
server_10,21:07:50,21:08:20,35.81,51.91,
server_10,21:08:00,21:08:30,48.75,36.11,
server_10,21:08:10,21:08:40,51.05,44.85,
server_10,21:08:20,21:08:50,54.91,44.66,
server_10,21:08:30,21:09:00,48.27,49.13,
server_10,21:08:40,21:09:10,48.0,53.13,
server_10,21:08:50,21:09:20,56.11,53.68,
server_10,21:09:00,21:09:30,47.77,55.35,
server_10,21:09:10,21:09:40,47.06,50.02,
server_10,21:09:20,21:09:50,48.76,46.64,
server_10,21:09:30,21:10:00,56.95,43.51,
server_10,21:09:40,21:10:10,68.3,49.14,
server_10,21:09:50,21:10:20,58.62,67.06,
server_10,21:10:00,21:10:30,61.73,67.38,
server_10,21:10:10,21:10:40,52.51,56.56,
server_10,21:10:20,21:10:50,50.19,57.86,
server_10,21:10:30,21:11:00,50.86,63.65,
server_10,21:10:40,21:11:10,51.93,68.14,
server_10,21:10:50,21:11:20,61.21,53.02,
server_10,21:11:00,21:11:30,51.0,42.71,
server_10,21:11:10,21:11:40,44.62,51.92,
server_10,21:11:20,21:11:50,30.04,51.24,
server_10,21:11:30,21:12:00,30.35,64.2,
server_10,21:11:40,21:12:10,29.28,62.44,
server_10,21:11:50,21:12:20,31.95,70.08,
server_10,21:12:00,21:12:30,36.08,59.18,
server_10,21:12:10,21:12:40,53.5,52.21,
server_10,21:12:20,21:12:50,64.1,39.43,
server_10,21:12:30,21:13:00,74.94,52.07,
server_10,21:12:40,21:13:10,72.25,48.18,
server_10,21:12:50,21:13:20,75.45,56.5,
server_10,21:13:00,21:13:30,72.92,55.66,
server_10,21:13:10,21:13:40,63.53,57.21,
server_10,21:13:20,21:13:50,46.15,62.23,
server_10,21:13:30,21:14:00,40.38,60.03,
server_10,21:13:40,21:14:10,48.81,52.51,
server_10,21:13:50,21:14:20,56.54,49.92,
server_10,21:14:00,21:14:30,60.25,44.79,
server_10,21:14:10,21:14:40,50.14,59.94,
server_10,21:14:20,21:14:50,67.62,72.33,
server_10,21:14:30,21:15:00,54.56,75.96,
server_10,21:14:40,21:15:10,67.01,58.96,
server_10,21:14:50,21:15:20,53.12,34.11,
server_10,21:15:00,21:15:30,53.71,23.75,
server_10,21:15:10,21:15:40,42.12,34.33,
server_10,21:15:20,21:15:50,43.02,48.5,
server_10,21:15:30,21:16:00,47.68,52.16,
server_10,21:15:40,21:16:10,58.69,46.92,
server_10,21:15:50,21:16:20,49.4,56.11,
server_10,21:16:00,21:16:30,38.06,70.25,
server_10,21:16:10,21:16:40,40.3,80.18,
server_10,21:16:20,21:16:50,48.63,64.0,
server_10,21:16:30,21:17:00,68.96,44.68,
server_10,21:16:40,21:17:10,64.82,48.27,
server_10,21:16:50,21:17:20,71.8,46.63,
server_10,21:17:00,21:17:30,62.85,50.99,
server_10,21:17:10,21:17:40,53.37,45.88,
server_10,21:17:20,21:17:50,40.6,58.71,
server_10,21:17:30,21:18:00,51.21,57.33,
server_10,21:17:40,21:18:10,49.96,57.03,
server_10,21:17:50,21:18:20,51.71,61.15,
server_10,21:18:00,21:18:30,49.91,62.41,
server_10,21:18:10,21:18:40,60.23,50.3,
server_10,21:18:20,21:18:50,64.05,33.64,
server_10,21:18:30,21:19:00,60.13,32.08,
server_10,21:18:40,21:19:10,61.63,48.14,
server_10,21:18:50,21:19:20,68.63,63.42,
server_10,21:19:00,21:19:30,68.23,64.68,
server_10,21:19:10,21:19:40,67.96,65.39,
server_10,21:19:20,21:19:50,51.09,58.79,
server_10,21:19:30,21:20:00,54.09,50.48,
server_10,21:19:40,21:20:10,49.3,37.79,
server_10,21:19:50,21:20:20,55.92,37.6,
server_10,21:20:00,21:20:30,49.55,42.93,
server_10,21:20:10,21:20:40,53.81,41.37,
server_10,21:20:20,21:20:50,64.13,43.78,
server_10,21:20:30,21:21:00,62.91,55.08,
server_10,21:20:40,21:21:10,51.75,59.87,
server_10,21:20:50,21:21:20,46.65,51.44,
server_10,21:21:00,21:21:30,51.26,47.63,
server_10,21:21:10,21:21:40,60.05,52.34,
server_10,21:21:20,21:21:50,64.07,54.88,
server_10,21:21:30,21:22:00,70.11,58.31,
server_10,21:21:40,21:22:10,63.29,54.92,
server_10,21:21:50,21:22:20,62.03,50.96,
server_10,21:22:00,21:22:30,49.9,53.99,
server_10,21:22:10,21:22:40,50.23,57.44,
server_10,21:22:20,21:22:50,49.07,67.19,
server_10,21:22:30,21:23:00,50.32,56.66,
server_10,21:22:40,21:23:10,41.23,60.69,
server_10,21:22:50,21:23:20,41.04,62.76,
server_10,21:23:00,21:23:30,39.4,66.05,
server_10,21:23:10,21:23:40,59.53,66.69,
server_10,21:23:20,21:23:50,57.34,51.43,
server_10,21:23:30,21:24:00,56.53,44.23,
server_10,21:23:40,21:24:10,47.6,47.89,
server_10,21:23:50,21:24:20,48.06,55.96,
server_10,21:24:00,21:24:30,53.98,64.08,
server_10,21:24:10,21:24:40,49.16,49.44,
server_10,21:24:20,21:24:50,44.35,51.65,
server_10,21:24:30,21:25:00,46.63,50.41,
server_10,21:24:40,21:25:10,43.93,56.86,
server_10,21:24:50,21:25:20,49.21,52.95,
server_10,21:25:00,21:25:30,49.8,64.17,
server_10,21:25:10,21:25:40,56.84,58.27,
server_10,21:25:20,21:25:50,48.65,62.86,
server_10,21:25:30,21:26:00,44.75,50.12,
server_10,21:25:40,21:26:10,47.72,58.59,
server_10,21:25:50,21:26:20,51.41,56.25,
server_10,21:26:00,21:26:30,52.02,64.02,
server_10,21:26:10,21:26:40,54.7,53.4,
server_10,21:26:20,21:26:50,52.59,57.07,
server_10,21:26:30,21:27:00,45.42,53.21,
server_10,21:26:40,21:27:10,49.64,66.91,
server_10,21:26:50,21:27:20,45.49,57.68,
server_10,21:27:00,21:27:30,53.41,50.29,
server_10,21:27:10,21:27:40,41.81,41.35,
server_10,21:27:20,21:27:50,49.36,45.74,
server_10,21:27:30,21:28:00,52.33,55.9,
server_10,21:27:40,21:28:10,50.36,51.65,
server_10,21:27:50,21:28:20,48.64,49.78,
server_10,21:28:00,21:28:30,47.16,31.82,
server_10,21:28:10,21:28:40,52.37,25.24,
server_10,21:28:20,21:28:50,49.95,26.59,
server_10,21:28:30,21:29:00,43.69,46.73,
server_10,21:28:40,21:29:10,47.41,48.9,
server_10,21:28:50,21:29:20,55.38,51.45,
server_10,21:29:00,21:29:30,69.06,39.82,
server_10,21:29:10,21:29:40,67.91,64.32,
server_10,21:29:20,21:29:50,62.36,57.58,
server_10,21:29:30,21:30:00,60.07,53.38,
server_10,21:29:40,21:30:10,51.91,38.1,
server_10,21:29:50,21:30:20,60.85,34.63,
server_10,21:30:00,21:30:30,64.54,51.44,
server_10,21:30:10,21:30:40,73.0,42.2,
server_10,21:30:20,21:30:50,71.78,50.34,
server_10,21:30:30,21:31:00,56.98,44.7,
server_10,21:30:40,21:31:10,66.95,65.23,
server_10,21:30:50,21:31:20,46.75,76.72,
server_10,21:31:00,21:31:30,47.98,71.12,
server_10,21:31:10,21:31:40,44.0,66.74,
server_10,21:31:20,21:31:50,60.3,70.0,
server_10,21:31:30,21:32:00,68.19,67.01,
server_10,21:31:40,21:32:10,62.1,70.84,
server_10,21:31:50,21:32:20,59.51,57.49,
server_10,21:32:00,21:32:30,60.8,54.01,
server_10,21:32:10,21:32:40,49.71,40.7,
server_10,21:32:20,21:32:50,46.14,41.68,
server_10,21:32:30,21:33:00,37.31,55.5,
server_10,21:32:40,21:33:10,40.54,65.34,
server_10,21:32:50,21:33:20,36.49,59.41,
server_10,21:33:00,21:33:30,39.88,51.87,
server_10,21:33:10,21:33:40,48.43,50.78,
server_10,21:33:20,21:33:50,68.47,38.95,
server_10,21:33:30,21:34:00,73.98,37.8,
server_10,21:33:40,21:34:10,67.89,36.48,
server_10,21:33:50,21:34:20,52.34,46.99,
server_10,21:34:00,21:34:30,48.11,61.52,
server_10,21:34:10,21:34:40,53.72,59.74,
server_10,21:34:20,21:34:50,58.79,64.32,
server_10,21:34:30,21:35:00,57.21,53.65,
server_10,21:34:40,21:35:10,43.09,44.37,
server_10,21:34:50,21:35:20,39.48,48.27,
server_10,21:35:00,21:35:30,45.84,41.88,
server_10,21:35:10,21:35:40,43.57,53.92,
server_10,21:35:20,21:35:50,38.84,59.64,
server_10,21:35:30,21:36:00,33.57,77.05,
server_10,21:35:40,21:36:10,40.52,64.84,
server_10,21:35:50,21:36:20,56.98,47.23,
server_10,21:36:00,21:36:30,48.74,37.38,
server_10,21:36:10,21:36:40,37.9,56.1,
server_10,21:36:20,21:36:50,34.96,58.07,
server_10,21:36:30,21:37:00,43.97,53.97,
server_10,21:36:40,21:37:10,63.72,39.47,
server_10,21:36:50,21:37:20,57.3,45.07,
server_10,21:37:00,21:37:30,65.96,43.92,
server_10,21:37:10,21:37:40,54.05,53.0,
server_10,21:37:20,21:37:50,45.84,58.9,
server_10,21:37:30,21:38:00,37.72,61.78,
server_10,21:37:40,21:38:10,48.57,60.32,
server_10,21:37:50,21:38:20,59.04,64.1,
server_10,21:38:00,21:38:30,51.56,58.51,
server_10,21:38:10,21:38:40,41.7,60.54,
server_10,21:38:20,21:38:50,33.88,56.86,
server_10,21:38:30,21:39:00,47.51,71.19,
server_10,21:38:40,21:39:10,54.27,68.16,
server_10,21:38:50,21:39:20,56.58,58.68,
server_10,21:39:00,21:39:30,50.31,42.62,
server_10,21:39:10,21:39:40,61.75,40.6,
server_10,21:39:20,21:39:50,71.27,40.76,
server_10,21:39:30,21:40:00,72.05,39.22,
server_10,21:39:40,21:40:10,61.93,30.88,
server_10,21:39:50,21:40:20,57.63,42.46,
server_10,21:40:00,21:40:30,52.79,51.22,
server_10,21:40:10,21:40:40,44.26,65.67,
server_10,21:40:20,21:40:50,56.38,74.34,
server_10,21:40:30,21:41:00,57.9,70.57,
server_10,21:40:40,21:41:10,62.8,55.05,
server_10,21:40:50,21:41:20,55.12,48.81,
server_10,21:41:00,21:41:30,62.13,56.07,
server_10,21:41:10,21:41:40,64.11,60.9,
server_10,21:41:20,21:41:50,52.83,49.53,
server_10,21:41:30,21:42:00,35.9,51.2,
server_10,21:41:40,21:42:10,41.05,57.12,
server_10,21:41:50,21:42:20,51.12,67.01,
server_10,21:42:00,21:42:30,61.47,60.82,
server_10,21:42:10,21:42:40,67.22,62.29,
server_10,21:42:20,21:42:50,53.22,60.1,
server_10,21:42:30,21:43:00,56.0,67.38,
server_10,21:42:40,21:43:10,54.2,68.33,
server_10,21:42:50,21:43:20,62.31,59.22,
server_10,21:43:00,21:43:30,54.69,50.54,
server_10,21:43:10,21:43:40,44.32,43.65,
server_10,21:43:20,21:43:50,39.2,39.13,
server_10,21:43:30,21:44:00,35.89,46.52,
server_10,21:43:40,21:44:10,36.79,49.45,
server_10,21:43:50,21:44:20,31.99,64.7,
server_10,21:44:00,21:44:30,41.38,52.96,
server_10,21:44:10,21:44:40,38.91,44.53,
server_10,21:44:20,21:44:50,53.55,50.88,
server_10,21:44:30,21:45:00,57.03,51.65,
server_10,21:44:40,21:45:10,50.71,62.42,
server_10,21:44:50,21:45:20,42.12,60.77,
server_10,21:45:00,21:45:30,33.48,68.44,
server_10,21:45:10,21:45:40,46.16,71.23,
server_10,21:45:20,21:45:50,57.72,65.81,
server_10,21:45:30,21:46:00,60.29,67.77,
server_10,21:45:40,21:46:10,56.65,58.4,
server_10,21:45:50,21:46:20,46.83,53.64,
server_10,21:46:00,21:46:30,54.4,48.39,
server_10,21:46:10,21:46:40,61.22,48.22,
server_10,21:46:20,21:46:50,68.89,54.61,
server_10,21:46:30,21:47:00,65.68,58.2,
server_10,21:46:40,21:47:10,53.24,67.83,
server_10,21:46:50,21:47:20,41.28,58.82,
server_10,21:47:00,21:47:30,30.31,53.97,
server_10,21:47:10,21:47:40,33.76,44.63,
server_10,21:47:20,21:47:50,34.49,55.87,
server_10,21:47:30,21:48:00,35.2,52.74,
server_10,21:47:40,21:48:10,50.34,43.92,
server_10,21:47:50,21:48:20,64.51,42.8,
server_10,21:48:00,21:48:30,75.67,43.41,
server_10,21:48:10,21:48:40,60.3,51.76,
server_10,21:48:20,21:48:50,56.18,37.34,
server_10,21:48:30,21:49:00,47.45,38.25,
server_10,21:48:40,21:49:10,48.35,36.81,
server_10,21:48:50,21:49:20,42.73,43.09,
server_10,21:49:00,21:49:30,42.64,43.86,
server_10,21:49:10,21:49:40,40.4,46.32,
server_10,21:49:20,21:49:50,36.08,39.08,
server_10,21:49:30,21:50:00,42.05,47.81,
server_10,21:49:40,21:50:10,52.91,40.96,
server_10,21:49:50,21:50:20,66.67,39.54,
server_10,21:50:00,21:50:30,66.15,29.57,
server_10,21:50:10,21:50:40,67.71,32.8,
server_10,21:50:20,21:50:50,55.25,43.17,
server_10,21:50:30,21:51:00,57.3,51.91,
server_10,21:50:40,21:51:10,44.57,67.85,
server_10,21:50:50,21:51:20,57.59,70.93,
server_10,21:51:00,21:51:30,55.59,68.62,
server_10,21:51:10,21:51:40,56.54,56.32,
server_10,21:51:20,21:51:50,62.28,51.65,
server_10,21:51:30,21:52:00,66.82,42.47,
server_10,21:51:40,21:52:10,72.17,43.22,
server_10,21:51:50,21:52:20,66.86,47.01,
server_10,21:52:00,21:52:30,63.68,54.91,
server_10,21:52:10,21:52:40,53.04,64.22,
server_10,21:52:20,21:52:50,38.76,66.2,
server_10,21:52:30,21:53:00,24.96,79.18,
server_10,21:52:40,21:53:10,27.81,68.88,
server_10,21:52:50,21:53:20,35.61,59.61,
server_10,21:53:00,21:53:30,45.07,42.4,
server_10,21:53:10,21:53:40,41.61,38.46,
server_10,21:53:20,21:53:50,41.78,43.98,
server_10,21:53:30,21:54:00,51.3,41.93,
server_10,21:53:40,21:54:10,64.74,42.72,
server_10,21:53:50,21:54:20,61.32,44.51,
server_10,21:54:00,21:54:30,60.39,57.2,
server_10,21:54:10,21:54:40,51.31,56.98,
server_10,21:54:20,21:54:50,52.16,55.76,
server_10,21:54:30,21:55:00,41.21,45.52,
server_10,21:54:40,21:55:10,52.21,41.3,
server_10,21:54:50,21:55:20,47.24,36.18,
server_10,21:55:00,21:55:30,60.04,31.34,
server_10,21:55:10,21:55:40,64.32,50.62,
server_10,21:55:20,21:55:50,67.92,50.58,
server_10,21:55:30,21:56:00,53.28,54.23,
server_10,21:55:40,21:56:10,39.75,43.35,
server_10,21:55:50,21:56:20,48.91,37.73,
server_10,21:56:00,21:56:30,50.36,40.54,
server_10,21:56:10,21:56:40,56.38,44.05,
server_10,21:56:20,21:56:50,48.44,53.99,
server_10,21:56:30,21:57:00,54.85,58.63,
server_10,21:56:40,21:57:10,61.77,49.1,
server_10,21:56:50,21:57:20,53.23,35.79,
server_10,21:57:00,21:57:30,53.75,26.83,
server_10,21:57:10,21:57:40,45.13,24.52,
server_10,21:57:20,21:57:50,55.0,28.55,
server_10,21:57:30,21:58:00,50.44,38.37,
server_10,21:57:40,21:58:10,45.62,43.54,
server_10,21:57:50,21:58:20,51.01,43.16,
server_10,21:58:00,21:58:30,61.94,48.25,
server_10,21:58:10,21:58:40,64.3,52.15,
server_10,21:58:20,21:58:50,55.22,57.17,
server_10,21:58:30,21:59:00,48.51,45.5,
server_10,21:58:40,21:59:10,43.55,35.35,
